Year, Month, DPM_t_C_ha, RPM_t_C_ha, BIO_t_C_ha, HUM_t_C_ha, IOM_t_C_ha, SOC_t_C_ha,     deltaC
1959,     4, 0.03941452, 4.69198954, 0.63188053, 26.6482148,  3.0041000, 35.0155994,   -98.5532 
1959,     5, 0.03435953, 4.67270931, 0.62958339, 26.6448932,  3.0041000, 34.9856454,   -98.6663 
1959,     6, 0.02849771, 4.64656103, 0.62638464, 26.6402401,  3.0041000, 34.9457835,   -98.8112 
1959,     7, 0.02259425, 4.61431550, 0.62232864, 26.6342933,  3.0041000, 34.8976317,   -98.9806 
1959,     8, 1.21536297, 5.41390188, 0.61820326, 26.6281975,  3.0041000, 36.8797656,   -80.4871 
1959,     9, 0.90247269, 5.36577209, 0.64159190, 26.6539242,  3.0041000, 36.5678609,   -82.8636 
1959,    10, 0.28678865, 5.18437084, 0.67724272, 26.6896174,  3.0041000, 35.8421197,   -88.0143 
1959,    11, 0.20828246, 5.13486206, 0.67759631, 26.6895718,  3.0041000, 35.7144126,   -88.8139 
1959,    12, 0.15879757, 5.09324439, 0.67628247, 26.6876679,  3.0041000, 35.6200923,   -89.3711 
1960,     1, 0.13236294, 5.06549851, 0.67475850, 26.6856454,  3.0041000, 35.5623654,   -89.6993 
1960,     2, 0.10767718, 5.03422834, 0.67255868, 26.6827667,  3.0041000, 35.5013309,   -90.0317 
1960,     3, 0.08088372, 4.99120070, 0.66887128, 26.6779429,  3.0041000, 35.4229986,   -90.4343 
1960,     4, 0.22696420, 5.08396018, 0.66755825, 26.6762490,  3.0041000, 35.6588316,   -88.4441 
1960,     5, 0.34885645, 5.16776981, 0.66727405, 26.6756381,  3.0041000, 35.8636384,   -86.6776 
1960,     6, 0.36368571, 5.19642343, 0.66951704, 26.6770212,  3.0041000, 35.9107473,   -85.8672 
1960,     7, 0.45346792, 5.27300677, 0.67128549, 26.6787536,  3.0041000, 36.0806137,   -84.3622 
1960,     8, 0.36235475, 5.25839513, 0.67793041, 26.6845348,  3.0041000, 35.9873151,   -84.4248 
1960,     9, 0.93101406, 5.66781028, 0.67972802, 26.6849690,  3.0041000, 36.9676213,   -76.2216 
1960,    10, 0.53014189, 5.57286318, 0.70507466, 26.7137988,  3.0041000, 36.5259786,   -79.0867 
1960,    11, 0.36459482, 5.51062594, 0.71199855, 26.7221331,  3.0041000, 36.3134524,   -80.4082 
1960,    12, 0.30004086, 5.47850459, 0.71348061, 26.7241413,  3.0041000, 36.2202674,   -80.9722 
1961,     1, 0.22015832, 5.42786042, 0.71375781, 26.7248651,  3.0041000, 36.0907416,   -81.7254 
1961,     2, 0.11996510, 5.32989023, 0.70927440, 26.7200816,  3.0041000, 35.8833113,   -82.8463 
1961,     3, 0.06028699, 5.22099559, 0.69934944, 26.7086513,  3.0041000, 35.6933833,   -83.7795 
1961,     4, 0.02505088, 5.08523828, 0.68339280, 26.6892816,  3.0041000, 35.4870636,   -84.7048 
1961,     5, 0.02226572, 5.06728955, 0.68104068, 26.6864462,  3.0041000, 35.4611422,   -84.8246 
1961,     6, 0.01857930, 5.03984870, 0.67740406, 26.6820122,  3.0041000, 35.4219443,   -84.9994 
1961,     7, 0.01526989, 5.01027654, 0.67343134, 26.6771117,  3.0041000, 35.3801894,   -85.1831 
1961,     8, 0.01245014, 4.97968474, 0.66927356, 26.6719211,  3.0041000, 35.3374296,   -85.3695 
1961,     9, 0.00471843, 4.83682680, 0.64996172, 26.6462784,  3.0041000, 35.1418854,   -86.1746 
1961,    10, 0.00262122, 4.75227667, 0.63822216, 26.6302236,  3.0041000, 35.0274437,   -86.6443 
1961,    11, 1.53474172, 5.77601162, 0.63250560, 26.6222913,  3.0041000, 37.5696502,   -63.5903 
1961,    12, 1.24681139, 5.74012066, 0.65517209, 26.6479518,  3.0041000, 37.2941560,   -65.7075 
1962,     1, 0.88963406, 5.68228930, 0.68148334, 26.6778002,  3.0041000, 36.9353069,   -68.4438 
1962,     2, 0.62793282, 5.62321119, 0.69830776, 26.6971537,  3.0041000, 36.6507054,   -70.5746 
1962,     3, 0.50205314, 5.58559560, 0.70498089, 26.7050598,  3.0041000, 36.5017894,   -71.6668 
1962,     4, 0.34424727, 5.52272113, 0.71115059, 26.7125123,  3.0041000, 36.2947313,   -73.1319 
1962,     5, 0.20140264, 5.43461714, 0.71231965, 26.7142809,  3.0041000, 36.0667203,   -74.6473 
1962,     6, 0.17189374, 5.40884830, 0.71138959, 26.7134238,  3.0041000, 36.0096554,   -75.0133 
1962,     7, 0.14296456, 5.37902857, 0.70981935, 26.7118323,  3.0041000, 35.9477448,   -75.3993 
1962,     8, 1.26292474, 6.12779407, 0.70544286, 26.7070381,  3.0041000, 37.8072998,   -53.8377 
1962,     9, 0.36784486, 5.90517508, 0.76308664, 26.7736492,  3.0041000, 36.8138558,   -62.7386 
1962,    10, 0.14528414, 5.74287527, 0.76141186, 26.7752588,  3.0041000, 36.4289301,   -65.6909 
1962,    11, 0.09538928, 5.67084562, 0.75561288, 26.7704091,  3.0041000, 36.2963568,   -66.5908 
1962,    12, 0.08194312, 5.64505546, 0.75307379, 26.7681453,  3.0041000, 36.2523177,   -66.8815 
1963,     1, 0.07985837, 5.64069284, 0.75262332, 26.7677392,  3.0041000, 36.2450138,   -66.9370 
1963,     2, 0.07504385, 5.63018014, 0.75152050, 26.7667344,  3.0041000, 36.2275789,   -67.0555 
1963,     3, 0.04670224, 5.55063883, 0.74260504, 26.7580785,  3.0041000, 36.1021246,   -67.8177 
1963,     4, 0.02242529, 5.42981431, 0.72748902, 26.7423057,  3.0041000, 35.9261343,   -68.8091 
1963,     5, 0.01965651, 5.40839033, 0.72460772, 26.7392715,  3.0041000, 35.8960261,   -68.9802 
1963,     6, 0.01639361, 5.37901896, 0.72062016, 26.7350148,  3.0041000, 35.8551475,   -69.2068 
1963,     7, 0.01365113, 5.34955793, 0.71657765, 26.7306420,  3.0041000, 35.8145287,   -69.4297 
1963,     8, 0.00917942, 5.28624511, 0.70784351, 26.7209280,  3.0041000, 35.7282960,   -69.8859 
1963,     9, 0.58312832, 5.57121905, 0.69165989, 26.7020138,  3.0041000, 36.5521211,   -43.5829 
1963,    10, 0.21307462, 5.40546753, 0.70492933, 26.7160775,  3.0041000, 36.0436490,   -52.7455 
1963,    11, 0.10485292, 5.29169405, 0.69929820, 26.7094416,  3.0041000, 35.8093868,   -55.9792 
1963,    12, 0.08568261, 5.25973776, 0.69652211, 26.7062661,  3.0041000, 35.7523086,   -56.6557 
1964,     1, 0.07489415, 5.23854583, 0.69449076, 26.7039247,  3.0041000, 35.7159554,   -57.0663 
1964,     2, 0.06095281, 5.20627523, 0.69117734, 26.7000447,  3.0041000, 35.6625501,   -57.6327 
1964,     3, 0.05039167, 5.17664131, 0.68792277, 26.6961911,  3.0041000, 35.6152468,   -58.1053 
1964,     4, 0.03244882, 5.10873386, 0.67997666, 26.6864948,  3.0041000, 35.5117541,   -59.0402 
1964,     5, 0.02583819, 5.07393822, 0.67563115, 26.6811495,  3.0041000, 35.4606570,   -59.4686 
1964,     6, 0.01988446, 5.03422617, 0.67053777, 26.6747901,  3.0041000, 35.4035385,   -59.9221 
1964,     7, 0.01606767, 5.00214064, 0.66632931, 26.6694768,  3.0041000, 35.3581144,   -60.2692 
1964,     8, 1.21059463, 5.80373995, 0.66234410, 26.6643897,  3.0041000, 37.3451684,    -5.1441 
1964,     9, 0.91047798, 5.75434725, 0.68434146, 26.6895073,  3.0041000, 37.0427740,   -11.8038 
1964,    10, 0.43812945, 5.62945117, 0.71296779, 26.7219580,  3.0041000, 36.5066064,   -22.9279 
1964,    11, 0.30346887, 5.56777154, 0.71711628, 26.7272507,  3.0041000, 36.3197074,   -26.4208 
1964,    12, 0.25617748, 5.53954649, 0.71757051, 26.7280899,  3.0041000, 36.2454844,   -27.7267 
1965,     1, 0.21591975, 5.51120739, 0.71733139, 26.7281232,  3.0041000, 36.1766817,   -28.8859 
1965,     2, 0.18685119, 5.48735249, 0.71666207, 26.7276071,  3.0041000, 36.1225728,   -29.7616 
1965,     3, 0.14389001, 5.44451129, 0.71461122, 26.7256198,  3.0041000, 36.0327323,   -31.1297 
1965,     4, 0.30349280, 5.52248343, 0.70974590, 26.7203979,  3.0041000, 36.2602200,   -24.6679 
1965,     5, 0.40536890, 5.59611046, 0.70989236, 26.7209134,  3.0041000, 36.4363851,   -19.3489 
1965,     6, 0.54930076, 5.71173027, 0.71190017, 26.7234865,  3.0041000, 36.7005177,   -12.8696 
1965,     7, 0.64327758, 5.81642054, 0.71717003, 26.7299754,  3.0041000, 36.9109435,    -7.4830 
1965,     8, 0.70336494, 5.91542209, 0.72489845, 26.7394769,  3.0041000, 37.0872623,    -2.8134 
1965,     9, 1.38249289, 6.51123750, 0.74219536, 26.7607968,  3.0041000, 38.4008225,    27.0893 
1965,    10, 0.77986457, 6.40035739, 0.78494521, 26.8126647,  3.0041000, 37.7819319,    15.9684 
1965,    11, 0.62858553, 6.35908428, 0.79345042, 26.8241094,  3.0041000, 37.6093296,    12.9602 
1965,    12, 0.50438745, 6.31722837, 0.79924545, 26.8325399,  3.0041000, 37.4575012,    10.3795 
1966,     1, 0.40687616, 6.27664428, 0.80264302, 26.8382113,  3.0041000, 37.3284748,     8.2498 
1966,     2, 0.24773940, 6.18391486, 0.80450144, 26.8441291,  3.0041000, 37.0843848,     4.4504 
1966,     3, 0.15031027, 6.09190762, 0.80047254, 26.8432237,  3.0041000, 36.8900141,     1.6889 
1966,     4, 0.08022134, 5.97822623, 0.79073960, 26.8362555,  3.0041000, 36.6895427,    -0.8722 
1966,     5, 0.04459789, 5.87385305, 0.77903921, 26.8263085,  3.0041000, 36.5278986,    -2.7389 
1966,     6, 0.01688711, 5.70519255, 0.75770084, 26.8059831,  3.0041000, 36.2898636,    -5.2441 
1966,     7, 0.00708453, 5.55844084, 0.73782212, 26.7856777,  3.0041000, 36.0931252,    -7.1928 
1966,     8, 0.00287092, 5.40983843, 0.71732888, 26.7634013,  3.0041000, 35.8975395,    -9.0816 
1966,     9, 0.00123999, 5.27528775, 0.69867486, 26.7419932,  3.0041000, 35.7212958,   -10.7693 
1966,    10, 0.00070659, 5.18702821, 0.68635831, 26.7273580,  3.0041000, 35.6055511,   -11.8791 
1966,    11, 1.53497890, 6.21451161, 0.68100247, 26.7209006,  3.0041000, 38.1554935,    38.8897 
1966,    12, 1.00945368, 6.13686435, 0.72108266, 26.7673730,  3.0041000, 37.6388737,    30.1913 
1967,     1, 0.70154290, 6.07023575, 0.74141072, 26.7918504,  3.0041000, 37.3091398,    24.7207 
1967,     2, 0.45799921, 5.99307722, 0.75399445, 26.8079366,  3.0041000, 37.0171075,    20.0202 
1967,     3, 0.24858693, 5.88421158, 0.75887049, 26.8159050,  3.0041000, 36.7116740,    15.3825 
1967,     4, 0.17045083, 5.81797573, 0.75689387, 26.8152669,  3.0041000, 36.5646873,    13.2970 
1967,     5, 0.09608164, 5.71877676, 0.74995558, 26.8093849,  3.0041000, 36.3782988,    10.8306 
1967,     6, 0.05033766, 5.60893907, 0.73880667, 26.7984297,  3.0041000, 36.2006131,     8.6613 
1967,     7, 0.04014569, 5.57099925, 0.73434127, 26.7939188,  3.0041000, 36.1435050,     7.9899 
1967,     8, 1.17754989, 6.33207270, 0.73018793, 26.7896413,  3.0041000, 38.0335518,    41.1989 
1967,     9, 0.59325343, 6.20317054, 0.76911770, 26.8365551,  3.0041000, 37.4061968,    31.7768 
1967,    10, 0.21224813, 6.01480884, 0.78013463, 26.8535950,  3.0041000, 36.8648866,    24.1140 
1967,    11, 0.14059553, 5.94094673, 0.77638383, 26.8516402,  3.0041000, 36.7136662,    22.1314 
1967,    12, 0.10259956, 5.88505977, 0.77195158, 26.8482787,  3.0041000, 36.6119896,    20.8474 
1968,     1, 0.07512946, 5.83029890, 0.76667986, 26.8438099,  3.0041000, 36.5200182,    19.7212 
1968,     2, 0.06155527, 5.79554752, 0.76294946, 26.8404939,  3.0041000, 36.4646462,    19.0547 
1968,     3, 0.03857117, 5.71484425, 0.75360863, 26.8316571,  3.0041000, 36.3427811,    17.6374 
1968,     4, 0.02205477, 5.61980946, 0.74168717, 26.8197255,  3.0041000, 36.2073769,    16.1114 
1968,     5, 0.01984603, 5.60204670, 0.73934244, 26.8173562,  3.0041000, 36.1826914,    15.8287 
1968,     6, 0.01646884, 5.57078504, 0.73518517, 26.8130928,  3.0041000, 36.1396319,    15.3460 
1968,     7, 0.00972712, 5.48347711, 0.72349607, 26.8006264,  3.0041000, 36.0214267,    14.0517 
1968,     8, 0.00799731, 5.45135958, 0.71909003, 26.7958660,  3.0041000, 35.9784130,    13.5775 
1968,     9, 0.82062110, 5.87901144, 0.70014462, 26.7741503,  3.0041000, 37.1780274,    33.8661 
1968,    10, 0.23425346, 5.66200965, 0.72887417, 26.8060976,  3.0041000, 36.4353349,    23.6625 
1968,    11, 0.13884652, 5.57386023, 0.72566278, 26.8033341,  3.0041000, 36.2458036,    21.2312 
1968,    12, 0.11063661, 5.53601160, 0.72297372, 26.8006792,  3.0041000, 36.1744011,    20.3383 
1969,     1, 0.08353769, 5.48954688, 0.71897098, 26.7965175,  3.0041000, 36.0926731,    19.3383 
1969,     2, 0.07677422, 5.47566018, 0.71763217, 26.7951115,  3.0041000, 36.0692780,    19.0485 
1969,     3, 0.06445588, 5.44700661, 0.71473094, 26.7920031,  3.0041000, 36.0222965,    18.4822 
1969,     4, 0.04646680, 5.39379341, 0.70893079, 26.7855921,  3.0041000, 35.9388831,    17.5006 
1969,     5, 0.03577779, 5.35165895, 0.70399413, 26.7800317,  3.0041000, 35.8755626,    16.7649 
1969,     6, 0.03049047, 5.32604641, 0.70086991, 26.7764771,  3.0041000, 35.8379839,    16.3282 
1969,     7, 0.02427238, 5.28972868, 0.69633794, 26.7712378,  3.0041000, 35.7856768,    15.7290 
1969,     8, 1.21699571, 6.08708699, 0.69196861, 26.7661166,  3.0041000, 37.7662679,    44.4405 
1969,     9, 0.91529218, 6.03528286, 0.71383377, 26.7916690,  3.0041000, 37.4601778,    40.4660 
1969,    10, 0.70769963, 5.98888958, 0.72729608, 26.8077993,  3.0041000, 37.2357845,    37.5511 
1969,    11, 0.54119332, 5.94088861, 0.73653926, 26.8192542,  3.0041000, 37.0419754,    35.0447 
1969,    12, 0.46140395, 5.91252889, 0.74015635, 26.8240006,  3.0041000, 36.9421898,    33.7580 
1970,     1, 0.38334664, 5.87974629, 0.74297636, 26.8279335,  3.0041000, 36.8381028,    32.4258 
1970,     2, 0.32960912, 5.85316562, 0.74433029, 26.8300713,  3.0041000, 36.7612763,    31.4476 
1970,     3, 0.28247595, 5.82613147, 0.74498290, 26.8314122,  3.0041000, 36.6891025,    30.5354 
1970,     4, 0.35625267, 5.87487532, 0.74443014, 26.8319224,  3.0041000, 36.8115805,    32.2302 
1970,     5, 0.45877864, 5.95445372, 0.74545467, 26.8337135,  3.0041000, 36.9965006,    34.6678 
1970,     6, 0.52728021, 6.02480687, 0.74845084, 26.8380012,  3.0041000, 37.1426392,    36.6136 
1970,     7, 0.58691117, 6.09638773, 0.75247141, 26.8435046,  3.0041000, 37.2833750,    38.4782 
1970,     8, 0.63400850, 6.16686543, 0.75753854, 26.8503103,  3.0041000, 37.4128228,    40.1937 
1970,     9, 1.30012098, 6.66960621, 0.76293740, 26.8575059,  3.0041000, 38.5942705,    54.6487 
1970,    10, 1.15097053, 6.64526961, 0.77377758, 26.8708607,  3.0041000, 38.4449785,    52.9298 
1970,    11, 0.76071463, 6.56322560, 0.79985211, 26.9037143,  3.0041000, 38.0316066,    48.1653 
1970,    12, 0.62994917, 6.52619198, 0.80706260, 26.9136480,  3.0041000, 37.8809518,    46.4187 
1971,     1, 0.44366524, 6.45791526, 0.81518419, 26.9259879,  3.0041000, 37.6468526,    43.7175 
1971,     2, 0.31269646, 6.39049308, 0.81805395, 26.9323661,  3.0041000, 37.4577096,    41.5486 
1971,     3, 0.21372706, 6.31795408, 0.81709643, 26.9345709,  3.0041000, 37.2874485,    39.6160 
1971,     4, 0.12674157, 6.21968303, 0.81135180, 26.9322099,  3.0041000, 37.0940863,    37.4561 
1971,     5, 0.11184975, 6.19640407, 0.80938215, 26.9309908,  3.0041000, 37.0527268,    36.9908 
1971,     6, 0.09709238, 6.17015727, 0.80697199, 26.9293732,  3.0041000, 37.0076948,    36.4874 
1971,     7, 0.07794510, 6.12963118, 0.80292640, 26.9264306,  3.0041000, 36.9410333,    35.7513 
1971,     8, 0.06358573, 6.09230264, 0.79888977, 26.9233110,  3.0041000, 36.8821891,    35.1041 
1971,     9, 1.08374040, 6.77782525, 0.79551946, 26.9206059,  3.0041000, 38.5817910,    55.1950 
1971,    10, 0.37434048, 6.56508893, 0.83571012, 26.9738869,  3.0041000, 37.7531264,    46.1129 
1971,    11, 0.23316551, 6.47250714, 0.83595483, 26.9788259,  3.0041000, 37.5245534,    43.6154 
1971,    12, 0.14309993, 6.37840060, 0.83103180, 26.9778334,  3.0041000, 37.3344657,    41.5589 
1972,     1, 0.11908517, 6.34334511, 0.82821060, 26.9763682,  3.0041000, 37.2711091,    40.8719 
1972,     2, 0.09704383, 6.30451448, 0.82465863, 26.9742034,  3.0041000, 37.2045203,    40.1535 
1972,     3, 0.07032343, 6.24389528, 0.81842965, 26.9698823,  3.0041000, 37.1066306,    39.1084 
1972,     4, 0.04970855, 6.17924680, 0.81105809, 26.9642709,  3.0041000, 37.0083844,    38.0657 
1972,     5, 0.04416248, 6.15735526, 0.80840409, 26.9621813,  3.0041000, 36.9762032,    37.7181 
1972,     6, 0.03842030, 6.13167929, 0.80522512, 26.9596237,  3.0041000, 36.9390484,    37.3191 
1972,     7, 0.03159902, 6.09582961, 0.80068948, 26.9558782,  3.0041000, 36.8880963,    36.7769 
1972,     8, 1.46101443, 7.05774016, 0.79622198, 26.9521007,  3.0041000, 39.2711773,    62.4901 
1972,     9, 1.17581442, 7.01190775, 0.81713448, 26.9782479,  3.0041000, 38.9872046,    59.6417 
1972,    10, 0.97598200, 6.97283333, 0.83073080, 26.9958808,  3.0041000, 38.7795270,    57.5374 
1972,    11, 0.72393599, 6.91062036, 0.84607552, 27.0168092,  3.0041000, 38.5015411,    54.7038 
1972,    12, 0.55333157, 6.85512840, 0.85446715, 27.0296045,  3.0041000, 38.2966316,    52.6006 
1973,     1, 0.39055953, 6.78385642, 0.85984129, 27.0398871,  3.0041000, 38.0782444,    50.3540 
1973,     2, 0.28185622, 6.71779674, 0.86071691, 27.0447787,  3.0041000, 37.9092485,    48.6129 
1973,     3, 0.17907534, 6.62700203, 0.85750469, 27.0462846,  3.0041000, 37.7139667,    46.6075 
1973,     4, 0.10964487, 6.53018793, 0.85022830, 27.0432900,  3.0041000, 37.5374511,    44.8021 
1973,     5, 0.05807381, 6.40686304, 0.83753888, 27.0350411,  3.0041000, 37.3416168,    42.8109 
1973,     6, 0.02333188, 6.23396734, 0.81646826, 27.0184730,  3.0041000, 37.0963405,    40.3312 
1973,     7, 0.01914208, 6.19706005, 0.81155305, 27.0144490,  3.0041000, 37.0463041,    39.8174 
1973,     8, 0.01540350, 6.15679383, 0.80612586, 27.0099058,  3.0041000, 36.9923289,    39.2639 
1973,     9, 0.99182158, 6.80335228, 0.80159221, 27.0060427,  3.0041000, 38.6069087,    55.8264 
1973,    10, 0.66325914, 6.72172050, 0.82183081, 27.0327377,  3.0041000, 38.2436481,    52.2789 
1973,    11, 0.42415280, 6.63216959, 0.83224129, 27.0488493,  3.0041000, 37.9415130,    49.2956 
1973,    12, 0.28879539, 6.55613157, 0.83443623, 27.0551131,  3.0041000, 37.7385763,    47.2777 
1974,     1, 0.17739691, 6.46097907, 0.83163987, 27.0564787,  3.0041000, 37.5305945,    45.2060 
1974,     2, 0.11429869, 6.37633594, 0.82564410, 27.0535806,  3.0041000, 37.3739593,    43.6431 
1974,     3, 0.07388803, 6.29342665, 0.81772296, 27.0481968,  3.0041000, 37.2373344,    42.2796 
1974,     4, 0.06874456, 6.27981866, 0.81625495, 27.0471310,  3.0041000, 37.2160491,    42.0582 
1974,     5, 0.06123569, 6.25806532, 0.81384717, 27.0453354,  3.0041000, 37.1825836,    41.7162 
1974,     6, 0.05205670, 6.22765080, 0.81036635, 27.0426518,  3.0041000, 37.1368257,    41.2527 
1974,     7, 0.04315317, 6.19270417, 0.80622071, 27.0393465,  3.0041000, 37.0855246,    40.7344 
1974,     8, 1.17168094, 6.82297405, 0.78490724, 27.0204584,  3.0041000, 38.8041206,    57.3533 
1974,     9, 0.36130128, 6.58636089, 0.83273567, 27.0819399,  3.0041000, 37.8664378,    48.5871 
1974,    10, 0.19822664, 6.46880857, 0.83184842, 27.0863768,  3.0041000, 37.5893605,    45.9344 
1974,    11, 0.11269035, 6.36013071, 0.82465496, 27.0830839,  3.0041000, 37.3846599,    43.9626 
1974,    12, 0.05781545, 6.23405682, 0.81212349, 27.0739631,  3.0041000, 37.1820589,    42.0057 
1975,     1, 0.04136170, 6.17173671, 0.80481094, 27.0680921,  3.0041000, 37.0901015,    41.1100 
1975,     2, 0.03388020, 6.13490464, 0.80025990, 27.0643101,  3.0041000, 37.0374549,    40.5922 
1975,     3, 0.02708778, 6.09386238, 0.79505607, 27.0598639,  3.0041000, 36.9799701,    40.0273 
1975,     4, 0.17216684, 6.12234359, 0.78482631, 27.0507344,  3.0041000, 37.1341711,    41.5579 
1975,     5, 0.26066868, 6.14135903, 0.77882642, 27.0464870,  3.0041000, 37.2314411,    42.5290 
1975,     6, 0.37414803, 6.21716794, 0.77831339, 27.0469013,  3.0041000, 37.4206306,    44.3626 
1975,     7, 0.45088074, 6.28116044, 0.77969190, 27.0498638,  3.0041000, 37.5656969,    45.7614 
1975,     8, 0.50451287, 6.34093468, 0.78271044, 27.0548833,  3.0041000, 37.6871413,    46.9275 
1975,     9, 0.99328798, 6.72205003, 0.78898740, 27.0663533,  3.0041000, 38.5747788,    55.2218 
1975,    10, 0.58153505, 6.61495299, 0.81397847, 27.0988805,  3.0041000, 38.1134470,    51.0269 
1975,    11, 0.44292261, 6.56114024, 0.81966878, 27.1078256,  3.0041000, 37.9356572,    49.3836 
1975,    12, 0.35937588, 6.52012547, 0.82183631, 27.1122233,  3.0041000, 37.8176610,    48.2841 
1976,     1, 0.27564924, 6.46844946, 0.82251334, 27.1153814,  3.0041000, 37.6860935,    47.0551 
1976,     2, 0.22316437, 6.42759095, 0.82170687, 27.1163495,  3.0041000, 37.5929117,    46.1794 
1976,     3, 0.17826129, 6.38441628, 0.81984447, 27.1161794,  3.0041000, 37.5028014,    45.3306 
1976,     4, 0.16446044, 6.36900117, 0.81895039, 27.1158650,  3.0041000, 37.4723770,    45.0366 
1976,     5, 0.14230964, 6.34141995, 0.81712029, 27.1150077,  3.0041000, 37.4199576,    44.5376 
1976,     6, 0.11285024, 6.29744757, 0.81366962, 27.1129539,  3.0041000, 37.3410213,    43.7911 
1976,     7, 0.08782094, 6.25025055, 0.80934559, 27.1099618,  3.0041000, 37.2614789,    43.0383 
1976,     8, 1.35530150, 7.10086853, 0.80507910, 27.1067513,  3.0041000, 39.3721004,    61.0685 
1976,     9, 0.35067387, 6.81863583, 0.86646908, 27.1862993,  3.0041000, 38.2261781,    51.4330 
1976,    10, 0.12734557, 6.61454399, 0.85947216, 27.1888432,  3.0041000, 37.7943049,    47.6481 
1976,    11, 0.09460931, 6.55584098, 0.85409866, 27.1859762,  3.0041000, 37.6946251,    46.7559 
1976,    12, 0.08439116, 6.53340083, 0.85180455, 27.1846042,  3.0041000, 37.6583008,    46.4231 
1977,     1, 0.06620151, 6.48599234, 0.84667395, 27.1812795,  3.0041000, 37.5842473,    45.7544 
1977,     2, 0.04343075, 6.40448651, 0.83714058, 27.1744532,  3.0041000, 37.4636110,    44.6682 
1977,     3, 0.02469006, 6.29688928, 0.82359895, 27.1638359,  3.0041000, 37.3131142,    43.3100 
1977,     4, 0.01978315, 6.25517200, 0.81807324, 27.1593502,  3.0041000, 37.2564786,    42.7904 
1977,     5, 0.01776189, 6.23498005, 0.81535876, 27.1571170,  3.0041000, 37.2293177,    42.5354 
1977,     6, 0.01551525, 6.20973628, 0.81194583, 27.1542714,  3.0041000, 37.1955687,    42.2208 
1977,     7, 0.01272236, 6.17287412, 0.80693465, 27.1500161,  3.0041000, 37.1466473,    41.7691 
1977,     8, 0.83551358, 6.57821636, 0.78382433, 27.1288697,  3.0041000, 38.3305240,    51.0514 
1977,     9, 0.27036772, 6.35928360, 0.80967050, 27.1640926,  3.0041000, 37.6075144,    45.1572 
1977,    10, 0.09574613, 6.16429174, 0.79972719, 27.1590215,  3.0041000, 37.2228865,    41.8734 
1977,    11, 0.05675057, 6.06832251, 0.78993916, 27.1509908,  3.0041000, 37.0701031,    40.5345 
1977,    12, 0.03519570, 5.98197008, 0.77984109, 27.1419897,  3.0041000, 36.9430966,    39.4094 
1978,     1, 0.02737984, 5.93707419, 0.77423138, 27.1368239,  3.0041000, 36.8796093,    38.8386 
1978,     2, 0.02161734, 5.89513310, 0.76885271, 27.1317527,  3.0041000, 36.8214559,    38.3133 
1978,     3, 0.01241718, 5.79789360, 0.75617474, 27.1192313,  3.0041000, 36.6898168,    37.1329 
1978,     4, 0.00911215, 5.74431398, 0.74898699, 27.1119606,  3.0041000, 36.6184737,    36.4857 
1978,     5, 0.00535996, 5.65359101, 0.73677913, 27.0991317,  3.0041000, 36.4989618,    35.4052 
1978,     6, 0.00454819, 5.62580546, 0.73297434, 27.0950900,  3.0041000, 36.4625180,    35.0674 
1978,     7, 0.00377029, 5.59423610, 0.72864847, 27.0904356,  3.0041000, 36.4211905,    34.6853 
1978,     8, 1.09404184, 6.32033868, 0.72433068, 27.0857309,  3.0041000, 38.2285421,    48.3082 
1978,     9, 0.81076077, 6.26377450, 0.74386384, 27.1090846,  3.0041000, 37.9315837,    46.0753 
1978,    10, 0.65032984, 6.22247762, 0.75355476, 27.1211245,  3.0041000, 37.7515867,    44.6932 
1978,    11, 0.47998887, 6.16603901, 0.76211351, 27.1322582,  3.0041000, 37.5444996,    43.0793 
1978,    12, 0.34906395, 6.10740166, 0.76653982, 27.1387868,  3.0041000, 37.3658922,    41.6615 
1979,     1, 0.31899778, 6.09092094, 0.76709425, 27.1398827,  3.0041000, 37.3209957,    41.2932 
1979,     2, 0.27547390, 6.06417529, 0.76750059, 27.1410748,  3.0041000, 37.2523246,    40.7323 
1979,     3, 0.18886227, 5.99589044, 0.76630664, 27.1413599,  3.0041000, 37.0965192,    39.4589 
1979,     4, 0.12716701, 5.92516661, 0.76237309, 27.1384598,  3.0041000, 36.9572665,    38.3017 
1979,     5, 0.07002407, 5.82005052, 0.75333908, 27.1300473,  3.0041000, 36.7775610,    36.7870 
1979,     6, 0.05919070, 5.79077829, 0.75026795, 27.1270797,  3.0041000, 36.7314167,    36.3860 
1979,     7, 0.04802773, 5.75458614, 0.74627119, 27.1231168,  3.0041000, 36.6761018,    35.9054 
1979,     8, 1.13047443, 6.47876488, 0.74241097, 27.1192091,  3.0041000, 38.4749594,    48.3206 
1979,     9, 0.86002359, 6.42583705, 0.76114135, 27.1419575,  3.0041000, 38.1930594,    46.3497 
1979,    10, 0.31541839, 6.23535246, 0.78871949, 27.1771732,  3.0041000, 37.5207636,    41.4591 
1979,    11, 0.18287674, 6.13421723, 0.78736375, 27.1786875,  3.0041000, 37.2872452,    39.6660 
1979,    12, 0.11469437, 6.04895927, 0.78194466, 27.1750048,  3.0041000, 37.1247031,    38.3829 
1980,     1, 0.10115328, 6.02620355, 0.78000287, 27.1734778,  3.0041000, 37.0849375,    38.0569 
1980,     2, 0.07673022, 5.97645138, 0.77531161, 27.1695054,  3.0041000, 37.0020986,    37.3846 
